Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,25.353136,50.7025,17.386852,34.7695
2,9.819544,19.6268,4.792387,9.5731
3,3.936926,7.8538,2.956874,5.9031
4,2.367098,4.7148,1.339277,2.6664
5,0.813394,1.6035,0.786565,1.5587
6,0.676068,1.3261,1.152423,2.2894
7,0.740266,1.4523,0.735818,1.4546
8,0.524466,1.0181,0.567702,1.1171
9,0.493116,0.9533,0.672280,1.3252
10,0.545856,1.0579,0.574874,1.1305
11,0.498653,0.9638,0.557841,1.0966
12,0.481904,0.9303,0.495112,0.9711
13,0.439677,0.8460,0.502460,0.9860
14,0.433579,0.8341,0.474673,0.9305
15,0.438987,0.8450,0.499346,0.9799
16,0.461388,0.8900,0.536226,1.0538
17,0.429084,0.8254,0.487498,0.9561
18,0.419283,0.8055,0.495769,0.9726
19,0.392632,0.7520,0.507880,0.9967
20,0.400032,0.7666,0.451717,0.8842
21,0.393307,0.7526,0.486764,0.9538
22,0.347408,0.6598,0.442231,0.8640
23,0.321686,0.6072,0.431629,0.8423
24,0.290191,0.5429,0.379180,0.7366
25,0.284374,0.5305,0.477207,0.9324
26,0.273195,0.5078,0.362099,0.7022
27,0.280122,0.5220,0.401399,0.7811
28,0.265938,0.4938,0.402468,0.7832
29,0.302463,0.5670,0.376912,0.7322
30,0.292888,0.5480,0.421437,0.8214
31,0.284562,0.5317,0.340095,0.6588
32,0.272124,0.5066,0.403126,0.7848
33,0.262503,0.4875,0.391493,0.7617
34,0.264691,0.4926,0.368915,0.7171
35,0.269229,0.5023,0.351423,0.6822
36,0.252390,0.4689,0.397355,0.7745
37,0.260050,0.4847,0.389396,0.7585
38,0.274031,0.5128,0.383828,0.7478
39,0.264437,0.4942,0.355161,0.6906
40,0.289039,0.5438,0.383704,0.7479
41,0.250675,0.4673,0.347874,0.6764
42,0.274829,0.5157,0.364852,0.7104
43,0.256365,0.4791,0.377179,0.7355
44,0.262277,0.4917,0.392944,0.7672
45,0.285611,0.5385,0.383992,0.7494
46,0.278168,0.5236,0.427165,0.8355
47,0.273143,0.5131,0.354581,0.6902
48,0.257960,0.4828,0.347206,0.6756
49,0.271569,0.5102,0.371544,0.7242
50,0.257742,0.4825,0.394857,0.7709
1,21.877341,0.6300,1.974349,0.7600
2,1.936526,0.8600,1.546890,0.8600
3,0.995139,0.8450,0.684715,0.8400
4,0.474594,0.8600,0.522968,0.7800
5,0.454917,0.8900,0.500192,0.7800
6,0.438658,0.8200,0.687818,0.8600
7,0.496813,0.8550,0.726187,0.8600
8,0.503276,0.8500,0.743594,0.7800
9,0.481058,0.8900,0.519564,0.7800
10,0.430561,0.8500,0.673346,0.9000
11,0.458446,0.8350,0.752280,0.7400
12,0.436454,0.8450,0.759021,0.8800
13,0.496801,0.8400,0.690935,0.7800
14,0.556427,0.8550,0.668645,0.7800
15,0.540122,0.8650,0.691929,0.8000
16,0.469931,0.8900,0.610711,0.7600
