Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.116763,0.6667,0.151152,0.4412
2,0.112472,0.6667,0.159995,0.4412
3,0.106930,0.6667,0.124722,0.4412
4,0.098834,0.6593,0.126438,0.4412
5,0.091034,0.6593,0.104145,0.5000
6,0.084548,0.7111,0.102878,0.5000
7,0.079831,0.7481,0.092248,0.6471
8,0.059222,0.8741,0.035832,0.9706
9,0.042642,0.9407,0.037131,0.9706
10,0.026319,0.9852,0.011590,1.0000
11,0.016358,1.0000,0.008887,1.0000
12,0.013284,1.0000,0.006726,1.0000
13,0.012393,1.0000,0.006181,1.0000
14,0.011613,1.0000,0.005810,1.0000
15,0.011306,1.0000,0.005724,1.0000
16,0.011287,1.0000,0.005270,1.0000
17,0.011292,1.0000,0.005308,1.0000
18,0.011357,1.0000,0.005442,1.0000
19,0.011557,1.0000,0.005506,1.0000
20,0.011818,1.0000,0.005477,1.0000
21,0.012097,1.0000,0.005483,1.0000
22,0.012274,1.0000,0.005531,1.0000
23,0.012472,1.0000,0.005604,1.0000
24,0.012604,1.0000,0.005610,1.0000
25,0.012675,1.0000,0.005630,1.0000
26,0.012732,1.0000,0.005670,1.0000
27,0.012789,1.0000,0.005690,1.0000
28,0.012853,1.0000,0.005710,1.0000
29,0.012882,1.0000,0.005704,1.0000
30,0.012917,1.0000,0.005698,1.0000
31,0.012904,1.0000,0.005711,1.0000
32,0.012926,1.0000,0.005704,1.0000
33,0.012926,1.0000,0.005701,1.0000
34,0.012892,1.0000,0.005708,1.0000
35,0.012901,1.0000,0.005696,1.0000
1,0.115842,0.6519,0.153073,0.4412
2,0.111006,0.6667,0.134235,0.4412
3,0.109546,0.6667,0.126130,0.4412
4,0.107515,0.6741,0.121796,0.4412
5,0.098698,0.6370,0.162235,0.4412
6,0.096130,0.6519,0.119340,0.5000
7,0.089278,0.6889,0.099991,0.6471
8,0.078681,0.7556,0.088149,0.7059
9,0.079700,0.7556,0.092412,0.6471
10,0.071788,0.7926,0.093689,0.6471
11,0.065959,0.7926,0.119015,0.5882
12,0.064357,0.8074,0.070560,0.7353
13,0.056470,0.8296,0.049988,0.8824
14,0.051030,0.8519,0.087607,0.7059
15,0.048255,0.8963,0.031169,0.9706
16,0.030301,0.9407,0.010423,1.0000
17,0.018468,0.9481,0.011332,1.0000
18,0.019996,0.9556,0.005477,1.0000
19,0.021656,0.9481,0.005106,1.0000
20,0.022128,0.9556,0.004001,1.0000
21,0.020949,0.9333,0.003254,1.0000
22,0.016288,0.9481,0.002983,1.0000
23,0.012669,0.9778,0.002232,1.0000
24,0.008116,0.9778,0.001943,1.0000
25,0.004543,0.9926,0.001738,1.0000
26,0.009005,0.9778,0.001770,1.0000
27,0.009265,0.9704,0.001157,1.0000
28,0.010917,0.9704,0.018379,0.9706
29,0.011156,0.9778,0.001791,1.0000
30,0.010352,0.9704,0.001251,1.0000
31,0.014117,0.9704,0.001138,1.0000
32,0.013790,0.9556,0.000907,1.0000
33,0.004135,0.9778,0.000887,1.0000
34,0.024482,0.9481,0.000807,1.0000
35,0.007446,0.9926,0.000682,1.0000
36,0.002479,1.0000,0.000589,1.0000
37,0.006395,0.9926,0.000519,1.0000
38,0.006936,0.9852,0.000535,1.0000
39,0.006096,0.9852,0.000544,1.0000
40,0.006331,0.9926,0.000409,1.0000
41,0.015563,0.9630,0.000450,1.0000
42,0.005918,0.9852,0.000428,1.0000
43,0.012233,0.9778,0.000447,1.0000
44,0.009022,0.9852,0.000399,1.0000
45,0.009605,0.9852,0.000384,1.0000
46,0.006590,0.9852,0.000347,1.0000
47,0.008856,0.9852,0.000343,1.0000
48,0.006663,0.9926,0.000284,1.0000
49,0.010989,0.9778,0.000397,1.0000
50,0.011367,0.9778,0.000373,1.0000
51,0.007342,0.9852,0.000351,1.0000
52,0.009548,0.9852,0.000334,1.0000
53,0.004548,0.9926,0.000298,1.0000
54,0.003747,0.9926,0.000269,1.0000
55,0.002444,0.9926,0.000228,1.0000
56,0.012348,0.9704,0.000247,1.0000
57,0.007306,0.9852,0.000252,1.0000
58,0.013103,0.9778,0.000314,1.0000
59,0.012304,0.9778,0.000308,1.0000
60,0.014247,0.9704,0.000322,1.0000
61,0.006501,0.9852,0.000284,1.0000
62,0.012582,0.9704,0.000288,1.0000
63,0.001076,1.0000,0.000236,1.0000
64,0.004957,0.9926,0.000208,1.0000
65,0.009393,0.9852,0.000214,1.0000
66,0.012483,0.9778,0.000254,1.0000
67,0.003214,1.0000,0.000210,1.0000
68,0.010824,0.9778,0.000244,1.0000
69,0.012022,0.9778,0.000250,1.0000
70,0.015193,0.9704,0.000333,1.0000
71,0.015579,0.9704,0.000348,1.0000
72,0.011165,0.9778,0.000311,1.0000
73,0.021763,0.9556,0.000546,1.0000
74,0.009569,0.9778,0.000506,1.0000
75,0.016168,0.9556,0.000548,1.0000
76,0.012743,0.9704,0.000438,1.0000
77,0.001967,1.0000,0.000338,1.0000
78,0.002461,0.9926,0.000284,1.0000
1,0.116763,0.6667,0.151152,0.4412
2,0.112472,0.6667,0.159995,0.4412
3,0.106930,0.6667,0.124722,0.4412
4,0.098834,0.6593,0.126438,0.4412
5,0.091034,0.6593,0.104145,0.5000
6,0.084548,0.7111,0.102878,0.5000
7,0.079831,0.7481,0.092248,0.6471
8,0.059222,0.8741,0.035832,0.9706
9,0.042642,0.9407,0.037131,0.9706
10,0.026319,0.9852,0.011590,1.0000
11,0.016358,1.0000,0.008887,1.0000
12,0.013284,1.0000,0.006726,1.0000
13,0.012393,1.0000,0.006181,1.0000
14,0.011613,1.0000,0.005810,1.0000
15,0.011306,1.0000,0.005724,1.0000
16,0.011287,1.0000,0.005270,1.0000
17,0.011292,1.0000,0.005308,1.0000
18,0.011357,1.0000,0.005442,1.0000
19,0.011557,1.0000,0.005506,1.0000
20,0.011818,1.0000,0.005477,1.0000
21,0.012097,1.0000,0.005483,1.0000
22,0.012274,1.0000,0.005531,1.0000
23,0.012472,1.0000,0.005604,1.0000
24,0.012604,1.0000,0.005610,1.0000
25,0.012675,1.0000,0.005630,1.0000
26,0.012732,1.0000,0.005670,1.0000
27,0.012789,1.0000,0.005690,1.0000
28,0.012853,1.0000,0.005710,1.0000
29,0.012882,1.0000,0.005704,1.0000
30,0.012917,1.0000,0.005698,1.0000
31,0.012904,1.0000,0.005711,1.0000
32,0.012926,1.0000,0.005704,1.0000
33,0.012926,1.0000,0.005701,1.0000
34,0.012892,1.0000,0.005708,1.0000
35,0.012901,1.0000,0.005696,1.0000
1,0.115842,0.6519,0.153073,0.4412
2,0.111006,0.6667,0.134235,0.4412
3,0.109546,0.6667,0.126130,0.4412
