Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.124486,0.5852,0.129015,0.4118
2,0.120145,0.6222,0.115021,0.7059
3,0.113456,0.6148,0.116327,0.5588
4,0.106695,0.6000,0.109488,0.6471
5,0.100631,0.6000,0.113507,0.5000
6,0.094879,0.6074,0.097093,0.4412
7,0.084447,0.6296,0.098450,0.4412
8,0.080664,0.6370,0.096303,0.4118
9,0.076061,0.6074,0.101303,0.4706
10,0.074201,0.6370,0.089653,0.4706
11,0.069766,0.6222,0.091405,0.4706
12,0.062708,0.6444,0.094163,0.5294
13,0.067587,0.6519,0.094217,0.4412
14,0.064403,0.6741,0.101053,0.4118
15,0.070555,0.6593,0.091927,0.5000
16,0.060077,0.7185,0.097476,0.5882
17,0.051889,0.7556,0.085057,0.6765
18,0.053774,0.8222,0.086698,0.6765
19,0.052716,0.8148,0.086693,0.8235
20,0.047972,0.8593,0.083077,0.8235
21,0.048693,0.8519,0.072288,0.7647
22,0.037477,0.9111,0.061238,0.7941
23,0.029443,0.9556,0.066912,0.8235
24,0.028449,0.9556,0.047577,0.8824
25,0.030136,0.9630,0.046685,0.8824
26,0.029076,0.9704,0.044152,0.9706
27,0.021321,1.0000,0.041439,0.9706
28,0.030663,0.9556,0.042710,0.9412
29,0.020580,0.9926,0.044625,0.9412
30,0.022412,0.9852,0.044895,0.9412
31,0.020320,0.9852,0.042232,0.9412
32,0.016341,1.0000,0.039878,0.9412
33,0.020925,0.9852,0.040301,0.9412
34,0.023711,0.9630,0.039728,0.9118
35,0.026733,0.9481,0.039009,0.9118
36,0.018655,0.9778,0.037649,0.9412
37,0.018461,0.9778,0.037069,0.9412
38,0.018613,0.9778,0.037129,0.9412
39,0.021768,0.9630,0.033337,0.9118
40,0.016227,0.9852,0.034964,0.9118
41,0.016430,0.9778,0.041008,0.9118
42,0.019533,0.9704,0.038539,0.9118
43,0.010685,1.0000,0.036102,0.9118
44,0.012194,0.9926,0.035365,0.9118
45,0.014061,0.9852,0.032428,0.9118
46,0.017940,0.9704,0.032438,0.9118
47,0.017228,0.9704,0.037624,0.9118
48,0.010987,0.9926,0.034406,0.9118
49,0.024887,0.9481,0.030700,0.9412
50,0.012346,0.9852,0.029207,0.9412
51,0.010402,0.9926,0.027157,0.9412
52,0.015990,0.9704,0.028352,0.9412
53,0.020219,0.9556,0.025761,0.9412
54,0.011480,0.9852,0.025682,0.9412
55,0.012181,0.9778,0.035416,0.9118
56,0.022573,0.9556,0.032863,0.9412
57,0.013832,0.9704,0.027580,0.9412
58,0.013477,0.9778,0.027183,0.9412
59,0.012763,0.9778,0.025557,0.9412
60,0.013059,0.9778,0.026859,0.9412
61,0.010610,0.9852,0.027027,0.9412
62,0.005556,1.0000,0.026780,0.9412
63,0.005746,1.0000,0.026705,0.9412
64,0.007466,0.9926,0.026275,0.9412
65,0.007200,0.9926,0.024533,0.9412
66,0.009561,0.9852,0.024329,0.9412
67,0.007132,0.9926,0.024015,0.9412
68,0.009423,0.9852,0.023938,0.9412
69,0.008066,0.9852,0.025389,0.9412
70,0.019004,0.9556,0.025674,0.9412
71,0.017981,0.9630,0.024810,0.9412
72,0.006800,0.9926,0.024564,0.9412
73,0.009067,0.9852,0.024453,0.9412
74,0.008955,0.9852,0.021690,0.9412
75,0.016341,0.9630,0.022192,0.9412
76,0.016858,0.9630,0.021989,0.9412
77,0.003719,1.0000,0.021712,0.9412
78,0.003580,1.0000,0.021613,0.9412
79,0.005986,0.9926,0.020759,0.9412
80,0.006975,0.9926,0.021373,0.9412
81,0.008657,0.9852,0.020620,0.9412
82,0.003201,1.0000,0.020279,0.9412
83,0.013723,0.9704,0.020322,0.9412
84,0.005840,0.9926,0.020063,0.9412
85,0.011256,0.9778,0.022135,0.9412
86,0.019832,0.9556,0.023950,0.9412
87,0.011994,0.9778,0.024507,0.9412
88,0.005731,0.9926,0.024367,0.9412
89,0.016452,0.9630,0.025029,0.9412
90,0.011289,0.9778,0.025093,0.9412
91,0.005479,0.9926,0.026700,0.9412
92,0.010886,0.9778,0.025915,0.9412
93,0.016157,0.9630,0.026015,0.9412
94,0.013447,0.9704,0.025679,0.9412
95,0.008017,0.9852,0.025801,0.9412
96,0.014857,0.9630,0.034912,0.9118
97,0.014398,0.9630,0.025528,0.9412
98,0.010711,0.9778,0.025682,0.9412
1,0.124486,0.5852,0.129015,0.4118
2,0.120145,0.6222,0.115021,0.7059
3,0.113456,0.6148,0.116327,0.5588
4,0.106695,0.6000,0.109488,0.6471
5,0.100631,0.6000,0.113507,0.5000
6,0.094879,0.6074,0.097093,0.4412
7,0.084447,0.6296,0.098450,0.4412
8,0.080664,0.6370,0.096303,0.4118
9,0.076061,0.6074,0.101303,0.4706
10,0.074201,0.6370,0.089653,0.4706
11,0.069766,0.6222,0.091405,0.4706
12,0.062708,0.6444,0.094163,0.5294
13,0.067587,0.6519,0.094217,0.4412
14,0.064403,0.6741,0.101053,0.4118
15,0.070555,0.6593,0.091927,0.5000
16,0.060077,0.7185,0.097476,0.5882
17,0.051889,0.7556,0.085057,0.6765
18,0.053774,0.8222,0.086698,0.6765
19,0.052716,0.8148,0.086693,0.8235
20,0.047972,0.8593,0.083077,0.8235
21,0.048693,0.8519,0.072288,0.7647
22,0.037477,0.9111,0.061238,0.7941
23,0.029443,0.9556,0.066912,0.8235
24,0.028449,0.9556,0.047577,0.8824
25,0.030136,0.9630,0.046685,0.8824
26,0.029076,0.9704,0.044152,0.9706
27,0.021321,1.0000,0.041439,0.9706
28,0.030663,0.9556,0.042710,0.9412
29,0.020580,0.9926,0.044625,0.9412
30,0.022412,0.9852,0.044895,0.9412
31,0.020320,0.9852,0.042232,0.9412
32,0.016341,1.0000,0.039878,0.9412
33,0.020925,0.9852,0.040301,0.9412
34,0.023711,0.9630,0.039728,0.9118
35,0.026733,0.9481,0.039009,0.9118
36,0.018655,0.9778,0.037649,0.9412
37,0.018461,0.9778,0.037069,0.9412
38,0.018613,0.9778,0.037129,0.9412
39,0.021768,0.9630,0.033337,0.9118
40,0.016227,0.9852,0.034964,0.9118
41,0.016430,0.9778,0.041008,0.9118
42,0.019533,0.9704,0.038539,0.9118
43,0.010685,1.0000,0.036102,0.9118
44,0.012194,0.9926,0.035365,0.9118
45,0.014061,0.9852,0.032428,0.9118
46,0.017940,0.9704,0.032438,0.9118
47,0.017228,0.9704,0.037624,0.9118
48,0.010987,0.9926,0.034406,0.9118
49,0.024887,0.9481,0.030700,0.9412
50,0.012346,0.9852,0.029207,0.9412
51,0.010402,0.9926,0.027157,0.9412
52,0.015990,0.9704,0.028352,0.9412
53,0.020219,0.9556,0.025761,0.9412
54,0.011480,0.9852,0.025682,0.9412
55,0.012181,0.9778,0.035416,0.9118
56,0.022573,0.9556,0.032863,0.9412
57,0.013832,0.9704,0.027580,0.9412
58,0.013477,0.9778,0.027183,0.9412
59,0.012763,0.9778,0.025557,0.9412
60,0.013059,0.9778,0.026859,0.9412
61,0.010610,0.9852,0.027027,0.9412
62,0.005556,1.0000,0.026780,0.9412
63,0.005746,1.0000,0.026705,0.9412
64,0.007466,0.9926,0.026275,0.9412
65,0.007200,0.9926,0.024533,0.9412
66,0.009561,0.9852,0.024329,0.9412
67,0.007132,0.9926,0.024015,0.9412
68,0.009423,0.9852,0.023938,0.9412
69,0.008066,0.9852,0.025389,0.9412
70,0.019004,0.9556,0.025674,0.9412
71,0.017981,0.9630,0.024810,0.9412
72,0.006800,0.9926,0.024564,0.9412
73,0.009067,0.9852,0.024453,0.9412
74,0.008955,0.9852,0.021690,0.9412
